,IST,Pressure,Extrenal_temp,Internal_temp,Humidity,Volatge,GMT,Latitude,n/s,Longitude,e/w,No. of Satellites,Altitude
579,16:35:30,895.3,12.7,19.3,45.3,8.3,_,_,_,_,_,9,1096.8
580,16:35:32,895.0,12.7,19.3,45.7,8.3,_,_,_,_,_,9,1096.8
581,16:35:33,894.2,12.67,19.3,46.0,8.3,11:05:31,28.793999,n,77.219673,e,10,1120.7
582,16:35:33,893.7,12.67,19.3,46.3,8.3,11:05:32,28.793999,n,77.219833,e,10,1120.7
583,16:35:34,893.1,12.54,19.3,46.8,8.3,_,_,_,_,_,10,1120.7
584,16:35:35,892.6,12.6,19.3,47.1,8.3,_,_,_,_,_,10,1120.7
585,16:35:36,892.3,12.54,19.3,47.3,8.3,_,_,_,_,_,10,1120.7
586,16:35:37,891.6,12.47,19.3,47.6,8.3,11:05:35,28.793669,n,77.220169,e,9,1145.4
587,16:35:37,891.1,12.4,19.3,47.7,8.3,11:05:36,28.793669,n,77.220337,e,9,1145.4
588,16:35:38,890.6,12.47,19.3,47.7,8.3,_,_,_,_,_,9,1145.4
589,16:35:39,890.7,12.42,19.3,48.1,8.3,_,_,_,_,_,9,1145.4
590,16:35:40,889.8,12.4,19.3,48.1,8.3,_,_,_,_,_,9,1145.4
591,16:35:41,889.7,12.4,19.3,47.6,8.3,11:05:39,28.793501,n,77.220673,e,9,1167.4
592,16:35:41,889.2,12.33,19.3,46.9,8.3,11:05:40,28.793501,n,77.220833,e,9,1167.4
593,16:35:42,888.3,12.33,19.3,46.2,8.3,_,_,_,_,_,9,1167.4
594,16:35:43,887.8,12.35,19.3,45.1,8.3,_,_,_,_,_,9,1167.4
595,16:35:44,887.3,12.35,19.3,43.9,8.3,_,_,_,_,_,9,1167.4
596,16:35:45,887.2,12.33,19.3,42.9,8.3,11:05:43,28.793335,n,77.220993,e,9,1191.0
597,16:35:45,886.7,12.35,19.3,41.8,8.3,11:05:44,28.793169,n,77.221169,e,9,1191.0
598,16:35:46,886.0,12.21,19.3,41.2,8.3,_,_,_,_,_,9,1191.0
599,16:35:47,885.5,12.12,19.3,40.7,8.3,_,_,_,_,_,9,1191.0
600,16:35:48,885.1,12.19,19.3,40.3,8.3,_,_,_,_,_,9,1191.0
601,16:35:49,884.2,12.19,19.3,40.1,8.3,11:05:47,28.793169,n,77.221664,e,9,1215.8
602,16:35:49,883.6,12.19,19.3,40.1,8.3,11:05:48,28.793001,n,77.221832,e,9,1215.8
603,16:35:50,883.2,12.14,19.3,40.3,8.3,_,_,_,_,_,9,1215.8
604,16:35:51,882.7,12.14,19.3,40.6,8.3,_,_,_,_,_,9,1215.8
605,16:35:52,882.2,12.14,19.3,40.9,8.3,_,_,_,_,_,9,1215.8
606,16:35:53,881.8,12.05,19.3,41.6,8.3,11:05:51,28.792835,n,77.222,e,10,1237.9
607,16:35:53,881.5,12.05,19.3,42.1,8.3,11:05:52,28.792835,n,77.222168,e,10,1237.9
608,16:35:54,880.9,12.05,19.3,42.6,8.3,_,_,_,_,_,10,1237.9
609,16:35:55,880.5,11.98,19.3,43.4,8.3,_,_,_,_,_,10,1237.9
610,16:35:56,880.5,11.84,19.3,43.9,8.3,_,_,_,_,_,10,1237.9
611,16:35:57,879.9,11.91,19.3,44.7,8.3,11:05:55,28.792835,n,77.222504,e,10,1259.2
612,16:35:57,879.5,11.8,19.3,44.8,8.3,11:05:56,28.792835,n,77.222664,e,10,1259.2
613,16:35:58,878.6,11.77,19.3,45.5,8.3,_,_,_,_,_,10,1259.2
614,16:35:59,878.3,11.73,19.3,46.4,8.3,_,_,_,_,_,10,1259.2
615,16:36:00,877.7,11.7,19.3,46.6,8.3,_,_,_,_,_,10,1259.2
616,16:36:01,877.1,11.63,19.3,47.4,8.3,11:05:59,28.792501,n,77.223167,e,10,1283.5
617,16:36:01,876.6,11.56,19.3,48.0,8.3,11:06:00,28.792501,n,77.223335,e,10,1283.5
618,16:36:02,876.1,11.56,19.3,49.0,8.3,_,_,_,_,_,10,1283.5
619,16:36:03,875.9,11.49,19.3,49.5,8.3,_,_,_,_,_,10,1283.5
620,16:36:04,875.0,11.43,19.3,50.3,8.3,_,_,_,_,_,10,1283.5
621,16:36:05,874.4,11.36,19.3,50.8,8.3,11:06:03,28.792501,n,77.223663,e,10,1308.8
622,16:36:05,874.0,11.29,19.3,51.5,8.3,11:06:04,28.792334,n,77.223839,e,10,1308.8
623,16:36:06,873.5,11.29,19.3,51.9,8.3,_,_,_,_,_,10,1308.8
624,16:36:07,873.2,11.29,19.3,52.5,8.3,_,_,_,_,_,10,1308.8
625,16:36:08,873.3,11.29,19.3,53.1,8.3,_,_,_,_,_,10,1308.8
626,16:36:09,872.5,11.22,19.3,53.4,8.3,11:06:07,28.792334,n,77.224335,e,10,1326.9
627,16:36:09,872.1,11.15,19.3,53.7,8.3,11:06:08,28.792334,n,77.224503,e,10,1326.9
628,16:36:10,871.9,11.15,19.3,54.2,8.3,_,_,_,_,_,10,1326.9
629,16:36:11,871.3,11.08,19.3,55.0,8.3,_,_,_,_,_,10,1326.9
630,16:36:12,870.9,11.1,19.3,55.0,8.3,_,_,_,_,_,10,1326.9
631,16:36:12,870.5,11.03,19.3,55.2,8.2,11:06:11,28.792168,n,77.224998,e,10,1348.4
632,16:36:13,869.7,10.94,19.3,55.7,8.3,11:06:12,28.792168,n,77.224998,e,10,1348.4
633,16:36:14,869.1,10.94,19.3,55.7,8.3,_,_,_,_,_,10,1348.4
634,16:36:15,868.6,10.8,19.3,56.5,8.3,_,_,_,_,_,10,1348.4
635,16:36:16,868.2,10.87,19.3,56.6,8.2,_,_,_,_,_,10,1348.4
636,16:36:17,867.7,10.8,19.3,56.7,8.3,11:06:15,28.792168,n,77.225494,e,10,1373.3
637,16:36:17,867.1,10.8,19.3,57.1,8.3,11:06:16,28.792168,n,77.22567,e,10,1373.3
638,16:36:18,866.8,10.73,19.3,57.2,8.3,_,_,_,_,_,10,1373.3
639,16:36:19,866.6,10.66,19.3,57.6,8.3,_,_,_,_,_,10,1373.3
640,16:36:20,866.0,10.66,19.3,57.6,8.3,_,_,_,_,_,10,1373.3
641,16:36:21,865.7,10.6,19.3,58.0,8.3,11:06:19,28.792168,n,77.225998,e,10,1395.2
642,16:36:21,865.2,10.6,19.3,58.1,8.3,11:06:20,28.792168,n,77.226166,e,10,1395.2
643,16:36:22,864.5,10.53,19.3,58.3,8.3,_,_,_,_,_,10,1395.2
644,16:36:23,864.5,10.46,19.4,58.5,8.3,_,_,_,_,_,10,1395.2
645,16:36:24,864.2,10.46,19.3,58.5,8.3,_,_,_,_,_,10,1395.2
646,16:36:25,863.3,10.39,19.3,58.7,8.3,11:06:23,28.792168,n,77.226494,e,10,1415.2
647,16:36:25,862.8,10.32,19.3,59.0,8.3,11:06:24,28.792168,n,77.226669,e,10,1415.2
648,16:36:26,862.3,10.32,19.3,58.8,8.3,_,_,_,_,_,10,1415.2
649,16:36:27,861.9,10.32,19.3,58.8,8.3,_,_,_,_,_,10,1415.2
650,16:36:28,861.4,10.32,19.3,58.8,8.3,_,_,_,_,_,10,1415.2
651,16:36:29,860.8,10.25,19.3,58.6,8.3,11:06:27,28.792,n,77.227165,e,10,1438.8
652,16:36:29,860.8,10.18,19.3,58.5,8.3,11:06:28,28.792,n,77.227333,e,10,1438.8
653,16:36:30,860.2,10.11,19.3,58.2,8.3,_,_,_,_,_,10,1438.8
654,16:36:31,859.2,10.11,19.3,58.4,8.3,ô,_,_,_,_,10,1438.8
655,16:36:32,858.7,10.14,19.3,58.0,8.3,_,_,_,_,_,10,1438.8
656,16:36:32,858.2,10.04,19.3,57.9,8.3,11:06:31,28.792,n,77.227669,e,10,1463.7
657,16:36:33,857.9,10.04,19.3,58.0,8.3,11:06:32,28.791834,n,77.227829,e,10,1463.7
658,16:36:34,857.4,10.04,19.3,57.7,8.3,_,_,_,_,_,10,1463.7
659,16:36:35,857.1,9.97,19.3,57.4,8.3,_,_,_,_,_,10,1463.7
660,16:36:36,856.6,9.97,19.3,57.6,8.3,_,_,_,_,_,10,1463.7
661,16:36:37,856.1,9.9,19.3,57.4,8.3,11:06:35,28.791666,n,77.228165,e,10,1484.7
662,16:36:37,855.6,9.9,19.3,57.2,8.3,11:06:36,28.791666,n,77.22834,e,10,1484.7
663,16:36:38,855.6,9.84,19.3,57.3,8.3,_,_,_,_,_,10,1484.7
664,16:36:39,855.2,9.77,19.3,57.2,8.3,_,_,_,_,_,10,1484.7
665,16:36:40,854.7,9.77,19.3,57.0,8.3,_,_,_,_,_,10,1484.7
666,16:36:41,854.3,9.7,19.3,57.1,8.3,11:06:39,28.791666,n,77.228668,e,10,1506.6
667,16:36:41,853.7,9.7,19.3,56.7,8.3,11:06:40,28.791834,n,77.228836,e,10,1506.6
668,16:36:42,853.5,9.7,19.3,56.3,8.3,_,_,_,_,_,10,1506.6
669,16:36:43,852.8,9.65,19.3,55.6,8.3,_,_,_,_,_,10,1506.6
670,16:36:44,852.2,9.63,19.3,55.1,8.3,_,_,_,_,_,10,1506.6
671,16:36:45,851.6,9.63,19.3,54.5,8.3,11:06:43,28.791666,n,77.229164,e,9,1528.1
672,16:36:45,851.5,9.63,19.3,54.0,8.3,11:06:44,28.791666,n,77.229332,e,9,1528.1
673,16:36:46,850.8,9.56,19.3,53.2,8.3,_,_,_,_,_,9,1528.1
674,16:36:47,850.7,9.63,19.3,52.6,8.3,_,_,_,_,_,9,1528.1
675,16:36:48,850.5,9.56,19.3,51.9,8.3,_,_,_,_,_,9,1528.1
676,16:36:49,849.5,9.56,19.3,51.1,8.3,11:06:47,28.7915,n,77.22966,e,10,1548.3
677,16:36:49,849.1,9.49,19.3,50.2,8.3,11:06:48,28.7915,n,77.22966,e,10,1548.3
678,16:36:50,848.9,9.56,19.3,49.4,8.3,_,_,_,_,_,10,1548.3
679,16:36:51,848.6,9.49,19.3,48.5,8.3,_,_,_,_,_,10,1548.3
680,16:36:52,848.2,9.49,19.3,47.4,8.3,_,_,_,_,_,10,1548.3
681,16:36:53,847.1,9.49,19.3,46.6,8.2,11:06:51,28.7915,n,77.229996,e,10,1571.8
682,16:36:53,846.9,9.42,19.3,45.6,8.3,11:06:52,28.7915,n,77.229996,e,10,1571.8
683,16:36:54,846.4,9.42,19.3,44.6,8.3,_,_,_,_,_,10,1571.8
684,16:36:55,845.8,9.42,19.3,43.8,8.3,_,_,_,_,_,10,1571.8
685,16:36:56,845.6,9.35,19.3,43.0,8.3,_,_,_,_,_,10,1571.8
686,16:36:57,845.3,9.28,19.3,42.3,8.3,11:06:55,28.7915,n,77.230499,e,10,1595.1
687,16:36:57,844.6,9.28,19.3,41.4,8.2,11:06:56,28.791332,n,77.230499,e,10,1595.1
688,16:36:58,843.7,9.28,19.3,40.7,8.3,_,_,_,_,_,10,1595.1
689,16:36:59,843.5,9.35,19.3,39.9,8.3,_,_,_,_,_,10,1595.1
690,16:37:00,842.9,9.28,19.3,39.3,8.3,_,_,_,_,_,10,1595.1
691,16:37:01,842.4,9.28,19.3,38.4,8.3,11:06:59,28.791332,n,77.230835,e,10,1620.6
692,16:37:01,841.7,9.21,19.3,37.6,8.3,11:07:00,28.791332,n,77.230835,e,10,1620.6
693,16:37:02,841.2,9.28,19.3,37.0,8.3,_,_,_,_,_,10,1620.6
694,16:37:03,840.7,9.21,19.4,36.1,8.3,_,_,_,_,_,10,1620.6
695,16:37:04,840.2,9.21,19.3,35.6,8.3,_,_,_,_,_,10,1620.6
696,16:37:05,840.1,9.15,19.3,34.8,8.3,11:07:03,28.791332,n,77.231171,e,10,1645.9
697,16:37:05,839.3,9.15,19.3,34.3,8.3,11:07:04,28.791332,n,77.231331,e,10,1645.9
698,16:37:06,839.1,9.08,19.3,33.7,8.3,11:07:04,28.791332,n,77.231331,e,10,1652.1
699,16:37:07,838.1,9.01,19.3,33.3,8.3,_,_,_,_,_,10,1652.1
700,16:37:08,837.6,9.01,19.3,32.7,8.3,_,7.0,_,_,_,10,1652.1
701,16:37:09,837.2,9.01,19.3,32.1,8.3,11:07:07,28.791332,n,77.231667,e,10,1670.8
702,16:37:09,836.9,9.01,19.3,31.7,8.3,11:07:08,28.791332,n,77.231667,e,10,1670.8
703,16:37:10,836.4,8.94,19.3,31.4,8.3,11:07:08,28.791332,n,77.231667,e,10,1676.7
704,16:37:11,835.8,8.87,19.3,31.0,8.3,_,_,_,_,_,10,1676.7
705,16:37:12,835.8,8.87,19.3,30.6,8.3,_,_,_,_,_,10,1676.7
706,16:37:13,835.1,8.8,19.3,30.3,8.3,11:07:11,28.791332,n,77.231834,e,9,1691.8
707,16:37:13,834.7,8.87,19.3,29.9,8.3,11:07:12,28.791332,n,77.231834,e,9,1691.8
708,16:37:14,834.9,8.73,19.3,29.5,8.3,_,_,_,_,_,9,1691.8
709,16:37:15,834.1,8.8,19.3,29.1,8.3,_,_,_,_,_,9,1691.8
710,16:37:16,833.7,8.73,19.3,28.7,8.3,_,_,_,_,_,9,1691.8
711,16:37:17,833.3,8.73,19.3,28.2,8.3,11:07:15,28.791332,n,77.232002,e,9,1709.2
712,16:37:17,832.8,8.73,19.3,27.8,8.3,11:07:16,28.791166,n,77.232002,e,9,1709.2
713,16:37:18,832.6,8.73,19.3,27.2,8.3,_,_,_,_,_,9,1709.2
714,16:37:19,831.8,8.66,19.4,26.8,8.3,_,_,_,_,_,9,1709.2
715,16:37:20,831.5,8.66,19.3,26.2,8.3,_,_,_,_,_,9,1709.2
716,16:37:21,831.4,8.66,19.3,25.6,8.3,11:07:19,28.791166,n,77.23233,e,10,1732.7
717,16:37:21,830.4,8.53,19.4,25.0,8.3,11:07:20,28.791166,n,77.232506,e,10,1732.7
718,16:37:22,829.9,8.53,19.4,24.7,8.3,_,_,_,_,_,10,1732.7
719,16:37:23,829.5,8.53,19.4,24.3,8.3,_,_,_,_,_,10,1732.7
720,16:37:24,829.1,8.46,19.3,24.0,8.3,_,_,_,_,_,10,1732.7
721,16:37:25,828.3,8.46,19.3,23.7,8.2,11:07:23,28.791332,n,77.232666,e,9,1758.1
722,16:37:25,828.4,8.39,19.3,23.6,8.3,11:07:24,28.791166,n,77.232666,e,9,1758.1
723,16:37:26,827.5,8.39,19.3,23.3,8.3,_,_,_,_,_,9,1758.1
724,16:37:27,827.1,8.32,19.4,23.3,8.3,_,_,_,_,_,9,1758.1
725,16:37:28,826.7,8.39,19.3,23.1,8.3,_,_,_,_,_,9,1758.1
726,16:37:29,826.6,8.32,19.3,23.1,8.3,11:07:27,28.791166,n,77.23317,e,10,1779.3
727,16:37:29,825.8,8.25,19.4,23.1,8.3,11:07:28,28.791166,n,77.23317,e,10,1779.3
728,16:37:31,825.3,8.18,19.4,23.3,8.3,_,_,_,_,_,10,1779.3
729,16:37:32,824.7,8.18,19.3,23.4,8.3,_,_,_,_,_,10,1779.3
730,16:37:33,823.8,8.05,19.3,23.7,8.3,11:07:31,28.791166,n,77.23333,e,10,1803.1
731,16:37:33,823.7,8.05,19.3,23.9,8.3,11:07:32,28.791166,n,77.233498,e,10,1803.1
732,16:37:34,823.3,7.98,19.3,24.1,8.3,_,_,_,_,_,10,1803.1
733,16:37:34,822.9,7.91,19.4,24.4,8.2,_,_,_,_,_,10,1803.1
734,16:37:36,822.3,7.84,19.3,24.7,8.3,_,_,_,_,_,10,1803.1
735,16:37:37,821.7,7.91,19.4,25.0,8.3,11:07:35,28.791166,n,77.233833,e,10,1828.4
736,16:37:37,820.9,7.77,19.4,25.2,8.3,11:07:36,28.791166,n,77.233833,e,10,1828.4
737,16:37:38,820.5,7.77,19.4,25.8,8.3,_,_,_,_,_,10,1828.4
738,16:37:39,820.3,7.77,19.4,26.2,8.3,_,_,_,_,_,10,1828.4
739,16:37:40,820.1,7.7,19.3,26.7,8.3,_,_,_,_,_,10,1828.4
740,16:37:41,819.2,7.63,19.3,27.2,8.3,11:07:39,28.791166,n,77.234161,e,10,1850.3
741,16:37:41,818.7,7.63,19.3,27.6,8.3,11:07:40,28.791166,n,77.234337,e,10,1850.3
742,16:37:42,818.2,7.7,19.3,27.9,8.2,_,_,_,_,_,10,1850.3
743,16:37:43,818.0,7.63,19.4,28.1,8.3,_,_,_,_,_,10,1850.3
744,16:37:44,817.5,7.63,19.3,28.4,8.3,_,_,_,_,_,10,1850.3
745,16:37:45,817.6,7.57,19.4,28.3,8.3,11:07:43,28.791166,n,77.234337,e,10,1871.4
746,16:37:45,816.6,7.57,19.4,28.6,8.3,11:07:44,28.791166,n,77.234497,e,10,1871.4
747,16:37:46,816.7,7.63,19.3,28.5,8.3,_,_,_,_,_,10,1871.4
748,16:37:47,815.7,7.57,19.4,28.3,8.3,_,_,_,_,_,10,1871.4
749,16:37:48,815.7,7.57,19.3,28.1,8.3,_,_,_,_,_,10,1871.4
750,16:37:49,815.0,7.57,19.3,27.9,8.3,11:07:47,28.791166,n,77.234665,e,9,1892.0
751,16:37:49,814.7,7.5,19.3,27.6,8.3,11:07:48,28.791332,n,77.234665,e,9,1892.0
752,16:37:50,814.4,7.57,19.3,27.2,8.3,_,_,_,_,_,9,1892.0
753,16:37:51,814.3,7.57,19.3,26.9,8.3,_,_,_,_,_,9,1892.0
754,16:37:52,813.5,7.57,19.3,26.5,8.3,_,_,_,_,_,9,1892.0
755,16:37:53,813.1,7.57,19.3,26.1,8.3,11:07:51,28.791332,n,77.235001,e,9,1911.8
756,16:37:53,812.7,7.5,19.3,25.6,8.3,11:07:52,28.791332,n,77.235001,e,9,1911.8
757,16:37:54,812.1,7.57,19.3,25.1,8.3,_,_,_,_,_,9,1911.8
758,16:37:55,812.0,7.5,19.3,24.6,8.3,_,_,_,_,_,9,1911.8
759,16:37:56,811.8,7.5,19.3,24.2,8.3,_,_,_,_,_,9,1911.8
760,16:37:57,811.2,7.5,19.3,23.8,8.3,11:07:55,28.791332,n,77.235001,e,9,1935.3
761,16:37:57,810.2,7.43,19.3,23.2,8.3,11:07:56,28.791332,n,77.235001,e,9,1935.3
762,16:37:58,809.8,7.43,19.3,22.7,8.3,_,_,_,_,_,9,1935.3
763,16:37:59,809.7,7.43,19.4,22.3,8.3,_,_,_,_,_,9,1935.3
764,16:38:00,809.4,7.43,19.3,21.7,8.3,_,_,_,_,_,9,1935.3
765,16:38:01,808.6,7.5,19.3,21.3,8.3,11:07:59,28.791332,n,77.235161,e,10,1958.5
766,16:38:01,808.0,7.43,19.3,20.8,8.3,11:08:00,28.791332,n,77.235161,e,10,1958.5
767,16:38:02,807.9,7.36,19.3,20.3,8.3,_,_,_,_,_,10,1958.5
768,16:38:03,807.1,7.43,19.3,19.9,8.3,_,_,_,_,_,10,1958.5
769,16:38:04,806.7,7.43,19.3,19.5,8.3,_,_,_,_,_,10,1958.5
770,16:38:05,806.3,7.43,19.3,19.1,8.3,11:08:03,28.791332,n,77.235336,e,10,1980.1
771,16:38:05,806.2,7.43,19.3,18.7,8.3,11:08:04,28.791332,n,77.235336,e,10,1980.1
772,16:38:06,806.0,7.36,19.3,18.1,8.3,_,_,_,_,_,10,1980.1
773,16:38:07,805.3,7.36,19.3,17.7,8.3,_,_,_,_,_,10,1980.1
774,16:38:08,804.9,7.36,19.3,17.4,8.3,_,_,_,8.0,_,10,1980.1
775,16:38:09,804.4,7.43,19.3,17.0,8.3,11:08:07,28.791332,n,77.235497,e,10,2000.3
776,16:38:09,804.2,7.43,19.3,16.7,8.3,11:08:08,28.791332,n,77.235497,e,10,2000.3
777,16:38:10,804.0,7.36,19.3,16.4,8.3,_,_,_,_,_,10,2000.3
778,16:38:11,803.4,7.29,19.4,16.1,8.3,_,_,_,_,_,10,2000.3
779,16:38:12,803.1,7.29,19.3,15.8,8.3,_,_,_,_,_,10,2000.3
780,16:38:13,802.6,7.29,19.3,15.6,8.3,11:08:11,28.7915,n,77.235672,e,10,2022.3
781,16:38:13,802.1,7.29,19.3,15.3,8.3,11:08:12,28.7915,n,77.235832,e,10,2022.3
782,16:38:14,801.8,7.22,19.3,15.2,8.3,_,_,_,_,_,10,2022.3
783,16:38:15,801.0,7.22,19.4,14.9,8.3,_,_,_,_,_,10,2022.3
784,16:38:16,800.5,7.22,19.3,14.7,8.3,_,_,_,_,_,10,2022.3
785,16:38:17,800.0,7.29,19.3,14.5,8.3,11:08:15,28.791332,n,77.235832,e,10,2044.8
786,16:38:17,799.6,7.29,19.3,14.3,8.3,11:08:16,28.791332,n,77.235832,e,10,2044.8
787,16:38:18,799.1,7.29,19.3,14.0,8.3,_,_,_,_,_,10,2044.8
788,16:38:19,799.2,7.22,19.3,13.8,8.3,_,_,_,_,_,10,2044.8
789,16:38:20,798.5,7.22,19.3,13.8,8.3,_,_,_,_,_,10,2044.8
790,16:38:21,798.3,7.22,19.3,13.6,8.3,11:08:19,28.7915,n,77.235832,e,10,2069.0
791,16:38:21,797.7,7.15,19.3,13.4,8.3,11:08:20,28.7915,n,77.236,e,10,2069.0
792,16:38:22,796.8,7.15,19.3,13.3,8.3,_,_,_,_,_,10,2069.0
793,16:38:23,796.6,7.09,19.3,13.1,8.3,_,_,_,_,_,10,2069.0
794,16:38:24,795.9,7.15,19.3,12.9,8.3,_,_,_,_,_,10,2069.0
795,16:38:25,795.3,7.09,19.3,12.9,8.3,11:08:23,28.7915,n,77.236,e,9,2094.6
796,16:38:25,794.8,7.09,19.3,12.8,8.3,11:08:24,28.7915,n,77.236,e,9,2094.6
797,16:38:26,794.2,7.09,19.3,12.6,8.3,_,_,_,_,_,9,2094.6
798,16:38:27,793.8,7.02,19.3,12.5,8.3,_,_,_,_,_,9,2094.6
799,16:38:28,793.9,6.95,19.3,12.4,8.3,_,_,_,_,_,9,2094.6
800,16:38:29,793.2,7.02,19.3,12.3,8.3,11:08:27,28.7915,n,77.236,e,8,2120.0
801,16:38:29,792.8,6.95,19.3,12.2,8.3,11:08:28,28.7915,n,77.236,e,8,2120.0
802,16:38:30,791.8,6.88,19.3,12.1,8.3,_,_,_,_,_,8,2120.0
803,16:38:31,791.4,6.88,19.3,12.0,8.3,_,_,_,_,_,8,2120.0
804,16:38:32,790.9,6.88,19.3,11.9,8.3,_,_,_,_,_,8,2120.0
805,16:38:33,790.7,6.81,19.3,11.7,8.3,11:08:31,28.791666,n,77.236336,e,10,2142.2
806,16:38:33,790.8,6.81,19.3,11.7,8.3,_,_,_,_,_,10,2142.2
807,16:38:34,789.9,6.81,19.3,11.8,8.3,11:08:32,28.791666,n,77.236336,e,10,2142.2
808,16:38:35,790.3,6.74,19.3,11.6,8.3,_,_,_,_,_,10,2142.2
809,16:38:36,789.4,6.74,19.3,11.6,8.3,_,_,_,_,_,10,2142.2
810,16:38:37,789.1,6.67,19.3,11.5,8.3,11:08:35,28.791666,n,77.236496,e,10,2160.0
811,16:38:37,788.7,6.67,19.3,11.5,8.3,11:08:36,28.791666,n,77.236671,e,10,2160.0
812,16:38:38,788.2,6.67,19.3,11.5,8.3,_,_,_,_,_,10,2160.0
813,16:38:39,787.8,6.67,19.3,11.4,8.3,_,_,_,_,_,10,2160.0
814,16:38:39,787.3,6.61,19.3,11.2,8.3,_,_,_,_,_,10,2160.0
815,16:38:41,787.0,6.61,19.3,11.2,8.3,11:08:39,28.7915,n,77.236671,e,10,2182.6
816,16:38:41,786.7,6.61,19.3,11.2,8.3,11:08:40,28.791666,n,77.236671,e,10,2182.6
817,16:38:42,786.1,6.61,19.3,11.1,8.3,_,_,_,_,_,10,2182.6
818,16:38:43,786.0,6.54,19.3,11.1,8.3,_,_,_,_,_,10,2182.6
819,16:38:44,785.0,6.54,19.3,11.1,8.3,_,_,_,_,_,10,2182.6
820,16:38:44,784.9,6.47,19.3,10.9,8.3,11:08:43,28.791666,n,77.236671,e,10,2207.7
821,16:38:45,783.9,6.47,19.3,11.0,8.3,11:08:44,28.791666,n,77.236671,e,10,2207.7
822,16:38:46,783.4,6.47,19.3,10.8,8.3,_,_,_,_,_,10,2207.7
823,16:38:47,783.0,6.4,19.3,10.8,8.3,_,_,_,_,_,10,2207.7
824,16:38:48,782.7,6.4,19.3,10.7,8.3,_,_,_,_,_,10,2207.7
825,16:38:49,782.2,6.4,19.3,10.6,8.3,11:08:47,28.791834,n,77.236832,e,8,2232.9
826,16:38:49,782.0,6.4,19.3,10.7,8.3,_,_,_,_,_,8,2232.9
827,16:38:51,781.5,6.4,19.3,10.6,8.3,11:08:48,28.791834,n,77.236832,e,8,2232.9
828,16:38:52,780.7,6.26,19.3,10.5,8.3,_,_,_,_,_,8,2232.9
829,16:38:53,779.9,6.26,19.3,10.4,8.3,11:08:51,28.791834,n,77.237007,e,8,2256.9
830,16:38:53,779.5,6.2,19.3,10.4,8.3,_,_,_,_,_,8,2256.9
831,16:38:54,779.0,6.2,19.3,10.4,8.3,11:08:52,28.791834,n,77.237167,e,8,2256.9
832,16:38:55,778.7,6.2,19.3,10.3,8.3,_,_,_,_,_,8,2256.9
833,16:38:56,778.4,6.13,19.3,10.2,8.3,_,_,_,_,_,8,2256.9
834,16:38:57,778.0,6.13,19.3,10.3,8.3,11:08:55,28.791666,n,77.237167,e,8,2275.1
835,16:38:57,777.5,6.06,19.3,10.1,8.2,11:08:56,28.791666,n,77.237167,e,8,2275.1
836,16:38:58,777.2,6.06,19.3,10.2,8.3,_,_,_,_,_,8,2275.1
837,16:39:00,777.1,6.06,19.3,10.1,8.3,_,_,_,_,_,8,2275.1
838,16:39:03,776.9,5.92,19.3,10.0,8.3,_,_,_,_,_,8,2275.1
839,16:39:04,776.3,5.92,19.3,10.0,8.3,11:08:59,28.791834,n,77.237167,e,8,2298.3
840,16:39:06,775.7,5.92,19.3,10.1,8.3,11:09:00,28.791834,n,77.237335,e,8,2298.3
841,16:39:06,775.1,5.92,19.3,10.1,8.3,_,_,_,_,_,8,2298.3
842,16:39:06,774.9,5.85,19.3,10.0,8.3,_,_,_,_,_,8,2298.3
843,16:39:06,774.5,5.85,19.3,10.0,8.3,_,_,_,_,_,8,2298.3
844,16:39:06,773.7,5.79,19.3,10.0,8.3,11:09:03,28.791834,n,77.237503,e,10,2322.3
845,16:39:06,773.1,5.79,19.3,9.8,8.3,11:09:04,28.791834,n,77.237503,e,10,2322.3
846,16:39:06,772.8,5.79,19.3,9.9,8.3,_,_,_,_,_,10,2322.3
847,16:39:07,772.8,5.79,19.3,9.8,8.3,_,_,_,_,_,10,2322.3
848,16:39:08,772.2,5.79,19.3,9.8,8.3,_,_,_,_,_,10,2322.3
849,16:39:08,771.7,5.79,19.3,9.8,8.3,11:09:07,28.791834,n,77.237663,e,10,2340.6
850,16:39:10,771.4,5.79,19.3,9.7,8.3,_,_,_,_,_,10,2340.6
851,16:39:12,770.9,5.79,19.3,9.7,8.3,11:09:08,28.791834,n,77.237831,e,10,2340.6
852,16:39:12,770.8,5.79,19.3,9.6,8.3,_,_,_,_,_,10,2340.6
853,16:39:12,770.0,5.85,19.3,9.6,8.3,_,_,_,_,_,10,2340.6
854,16:39:13,769.6,5.85,19.3,9.6,8.3,11:09:11,28.792,n,77.237999,e,10,2363.2
855,16:39:13,769.4,5.85,19.3,9.3,8.3,_,_,_,_,_,10,2363.2
856,16:39:14,769.0,5.92,19.3,9.2,8.3,11:09:12,28.792168,n,77.237999,e,10,2363.2
857,16:39:15,768.3,5.92,19.3,9.1,8.3,_,_,_,_,_,10,2363.2
858,16:39:16,768.3,5.92,19.3,9.1,8.3,_,_,_,_,_,10,2363.2
859,16:39:17,767.8,5.92,19.3,8.9,8.3,11:09:15,28.792334,n,77.238167,e,10,2386.4
860,16:39:18,767.4,5.99,19.3,9.0,8.3,11:09:16,28.792334,n,77.238167,e,10,2386.4
861,16:39:18,767.2,5.92,19.3,8.8,8.3,_,_,_,_,_,10,2386.4
